Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:25,0.901,26.9,191.3,22.05,392.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:30,0.726,19.05,147.6,22.37,385.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:35,1.044,15.9,167.4,21.99,377.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:40,0.235,5.491,162.8,22.15,364.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:45,0,0,0,22.34,349.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:50,0,0,0,22.92,342.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 14:55,0,0,0,23.33,332
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:00,0,0,0,22.86,310.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:05,0.415,9.42,79.6,22.74,293.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:10,0.703,22.4,342.8,23.28,274.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:15,1.173,26.15,342.1,23.2,262.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:20,1.379,20.79,353.1,23.03,248.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:25,0.925,20.67,10.31,22.96,233
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:30,1.411,25.98,3.906,22.8,219.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:35,0.206,16.5,43.31,22.87,205.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:40,1.278,12.93,318.3,22.94,150.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:45,1.502,11.28,330.4,22.53,123.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:50,1.825,7.91,333.8,22.43,137.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 15:55,1.758,8.82,320,22.49,174.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:00,1.603,5.213,316.2,22.39,158.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:05,1.443,6.739,322.5,22.38,141.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:10,1.364,17.27,336.5,22.35,108.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:15,1.361,15.28,349.3,22.34,84
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:20,1.328,16.12,339.5,22.06,63.77
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:25,1.095,14.97,343.1,21.64,38.21
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:30,0.792,11.82,358.9,21.6,33.38
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:35,0.948,5.346,21.21,21.49,20.96
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:40,0.293,1.977,22.67,21.31,17.89
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:45,0,0,0,21.02,12.78
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:50,0.011,0,325.6,20.43,7.53
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 16:55,0.265,0,58.03,20.07,4.823
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:00,0,0,0,19.74,3.262
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:05,0.193,0,58.02,19.49,2.16
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:10,0.238,0.012,58.01,19.19,1.368
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:15,0.491,0.094,57.86,19.13,0.73
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:20,0.776,0.069,57.88,19.11,0.329
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:25,0.782,0.982,57.23,19.01,0.18
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:30,0.731,4.125,59.26,18.81,0.136
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:35,0.699,2.224,61.46,18.48,0.123
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:40,0.12,0.692,57.79,18.46,0.116
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:45,0.158,1.542,65.63,18.09,0.127
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:50,0.366,2.305,93.2,16.78,0.144
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 17:55,0.057,1.082,75,16.8,0.143
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:00,0.63,2.552,65.29,17.14,0.118
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:05,0.231,7.15,77.3,17.13,0.128
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:10,0.793,12.32,120.4,16.01,0.127
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:15,0.17,0.709,138.9,15.11,0.126
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:20,0.095,1.882,158.9,15.33,0.122
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:25,0.114,9.25,168,14.9,0.111
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:30,0.541,2.014,116.6,14.82,0.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:35,0.456,3.485,101.3,15.18,0.121
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:40,0.885,5.642,112.6,14.81,0.111
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:45,1.053,10.49,129.4,14.22,0.081
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:50,0.79,4.731,127,14.11,0.08
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 18:55,0.788,7.99,107.5,14.72,0.077
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:00,0.852,4.641,107.9,14.56,0.089
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:05,0.529,1.711,104.3,14.65,0.083
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:10,0.529,6.172,117.6,14.6,0.076
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:15,0.67,8.07,156.2,14.61,0.063
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:20,0.96,1.846,150.5,15.16,0.077
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:25,1.054,6.058,145.1,14.52,0.071
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:30,1.505,9.38,154.4,14.09,0.091
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:35,1.413,7.66,147,14.57,0.058
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:40,1.004,6.68,141.1,14.2,0.063
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:45,0.589,4.337,143,14,0.081
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:50,1.174,7.04,147.9,13.8,0.06
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 19:55,1.272,8.16,147.4,13.88,0.068
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:00,1.348,9.5,147,13.51,0.075
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:05,1.44,11.66,148.7,13.78,0.075
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:10,1.418,10.88,125.9,13.69,0.072
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:15,1.458,8.77,123.7,13.56,0.068
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:20,1.453,8.33,140.1,13.66,0.069
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:25,1.53,10.02,129.1,13.62,0.069
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:30,1.358,6.472,116,13.44,0.049
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:35,1.63,13.83,142.2,13.54,0.05
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:40,1.895,10.98,151.8,13.98,0.073
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:45,1.748,8.02,146.2,13.81,0.052
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:50,1.297,8.02,161.3,13.71,0.062
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 20:55,1.41,12.04,164,14.02,0.056
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:00,1.633,11.01,158,14.3,0.059
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:05,1.309,9.79,156.3,14.26,0.055
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:10,1.288,8.32,159.4,13.95,0.062
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:15,1.087,6.215,152.8,13.72,0.06
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:20,0.851,6.241,156.7,13.54,0.046
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:25,1.101,7.48,149.5,13.41,0.067
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:30,1.205,6.087,145.9,12.87,0.073
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:35,1.232,8.24,150.3,12.79,0.081
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:40,1.343,5.631,143,12.7,0.08
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:45,1.638,3.959,136.6,12.41,0.069
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:50,1.78,5.388,135.8,12.24,0.083
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 21:55,1.8,7.15,143.3,12.67,0.066
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:00,1.708,4.481,136.9,12.71,0.059
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:05,1.453,4.812,135.1,12.64,0.062
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:10,1.37,2.85,126.2,12.35,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:15,1.448,4.354,124.1,12.12,0.054
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:20,1.425,5.443,131.4,11.85,0.093
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:25,1.428,7.74,121.2,11.99,0.08
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:30,1.595,8.02,104.2,11.87,0.066
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:35,1.568,4.066,124.6,11.72,0.068
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:40,1.473,4.718,115.3,11.63,0.064
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:45,1.418,6.248,117.2,11.7,0.066
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:50,1.545,6.379,117.1,11.7,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 22:55,1.278,4.816,119.5,11.62,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:00,1.155,9.38,106,11.66,0.062
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:05,0.967,8.3,85,11.99,0.059
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:10,1.08,7.18,99.5,11.74,0.058
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:15,1.05,11.48,108,11.71,0.059
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:20,1.109,6.246,130.7,11.34,0.053
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:25,1.563,5.414,129.4,11.23,0.074
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:30,2.065,3.561,120.2,11.12,0.066
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:35,1.865,4.771,116.7,11.17,0.054
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:40,1.828,4.687,117.5,11.3,0.055
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:45,1.553,3.216,119.1,11.24,0.077
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:50,1.643,3.95,114.2,11.18,0.055
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-2? 23:55,1.84,3.766,107,11.2,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:00,1.583,4.675,116.7,11.1,0.073
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:05,1.508,7.08,100.8,10.96,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:10,1.295,5.649,103.8,10.8,0.046
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:15,1.234,2.595,106.4,10.78,0.05
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:20,1.378,3.619,106.3,10.75,0.052
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:25,0.996,2.828,119.4,10.49,0.062
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:30,1.283,2.444,125.1,10.4,0.05
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:35,1.58,3.124,124.9,10.06,0.073
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:40,1.783,2.758,120.1,10.21,0.076
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:45,1.68,2.173,124,10.18,0.07
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:50,1.096,3.24,126.1,9.73,0.064
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 00:55,1.042,10.66,144.5,9.82,0.061
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:00,0.575,4.246,155.6,10.18,0.051
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:05,0.689,2.852,141.5,10.19,0.057
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:10,0.589,4.81,126.3,10.26,0.025
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:15,1.328,7.87,102.1,10.28,0.017
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:20,1.259,3.179,106,9.97,0.012
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:25,1.648,1.868,106,9.98,0.015
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:30,1.673,2.695,108,9.87,0.019
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:35,1.255,2.803,99.3,10.19,0.02
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:40,1.21,3.593,100.3,10.41,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:45,0.8,1.011,102.3,10.3,0.018
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:50,0.598,0.562,103.7,10.33,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 01:55,0.599,2.25,93.7,10.32,0.01
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:00,0.603,0.582,88.5,10.38,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:05,0.808,1.065,90.4,10.42,0.007
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:10,0,0,0,10.33,0.011
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:15,0.797,6.642,95.5,10.11,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:20,1.086,12.8,140,9.52,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:25,1.018,3.252,149.9,9.24,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:30,0.649,3.586,141,9.55,0.021
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:35,0.674,1.466,130.4,9.71,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:40,0.703,0,128.8,9.75,0.023
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:45,0.8,10.16,115.3,9.98,0.015
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:50,0.769,1.016,102.3,10.05,0.016
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 02:55,0.745,2.944,87.5,10.28,0.012
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:00,1.074,3.512,92.5,10.06,0.007
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:05,0.755,1.524,93.6,9.51,0.009
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:10,0.616,3.697,84.8,9.55,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:15,0.583,0.392,79.9,9.8,0.009
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:20,0.443,7.06,98.9,9.79,0.007
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:25,0.212,0.781,116.7,9.64,0.006
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:30,0.063,0.029,113.4,9.66,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:35,0.006,0.005,113.4,9.83,0.011
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:40,0,0,0,9.57,0.015
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:45,0.228,0.033,113.4,9.87,0.01
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:50,0.31,0.064,113.2,10.07,0.008
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 03:55,0.289,0.217,112.7,9.86,0.012
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:00,0.782,1.945,113.9,9.74,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:05,0.649,8.31,135.2,9.48,0.012
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:10,0.712,21.9,195.3,9.29,0.014
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:15,0.863,5.146,223,8.5,0.023
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:20,1.192,5.407,221.3,8.37,0.021
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:25,0.557,2.259,223,8.56,0.022
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:30,0,0,0,8.44,0.018
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:35,0,0,0,8.38,0.019
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:40,0,0,0,8.52,0.023
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:45,0,0,0,8.51,0.029
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:50,0.457,12.77,105.9,8.54,0.02
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 04:55,1.15,6.256,93.5,9.1,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:00,0.791,5.581,102.7,9.27,0.017
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:05,0.863,3.13,116.2,8.79,0.013
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:10,0.697,9.94,135.3,7.77,0.024
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:15,0,0,0,7.52,0.029
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:20,0.184,2.427,132.1,7.54,0.042
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:25,0.874,3.834,129.5,7.16,0.026
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:30,1.165,2.589,127.4,7.45,0.041
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:35,0.341,4.043,113.9,8.24,0.023
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:40,0.307,0.216,103.3,8.48,0.026
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:45,1.16,5.943,116,8.12,0.05
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:50,0.9,10.03,133.2,7.78,0.192
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 05:55,1.037,3.926,141.4,7.56,0.587
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:00,1.145,7.26,139.5,7.27,1.258
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:05,1.535,10.43,152.5,8.68,2.313
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:10,0.928,9.4,136.8,8.65,3.816
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:15,0.317,10.46,86.6,8.54,6.696
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:20,0.755,2.28,68.46,8.19,12.97
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:25,0.92,3.519,64.61,8.52,22.02
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:30,1.038,8.43,84,8.84,33.81
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:35,1.407,9.84,102,8.7,48.08
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:40,1.473,2.656,106,8.63,63.12
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:45,1.223,4.096,115.9,8.8,78.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:50,1.082,7.29,108.6,9.22,95.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 06:55,1.019,3.849,121.5,9.77,109.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:00,1.086,6.453,126.7,10.22,123.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:05,1.213,6.096,120.2,10.54,136.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:10,1.301,6.361,123.5,10.76,151
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:15,1.645,5.936,119.1,11,167.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:20,1.296,6.863,111,11.47,173.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:25,1.221,5.993,104,11.82,194.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:30,1.533,3.871,97,12.24,208.4
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:35,1.348,9.3,106.2,12.76,215.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:40,1.527,12.59,124.7,13.01,237.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:45,1.255,8.96,117.9,13.21,258.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:50,1.413,8.3,123,13.5,267.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 07:55,1.553,9.36,127.5,13.91,289.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:00,1.87,13.68,137.2,14.16,304.6
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:05,1.695,8.46,138.2,14.41,316.7
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:10,1.578,9.54,134.5,14.74,330.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:15,1.667,9.32,119.7,15.08,344.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:20,1.538,14.5,135.4,15.46,357.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:25,1.765,17.58,136.3,15.74,372.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:30,1.621,16.55,156,16.22,387.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:35,1.574,13.73,160.3,16.43,401.1
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:40,1.51,17.11,185.5,16.66,413.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:45,1.67,18.29,172.6,16.72,425.5
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:50,1.692,18.92,180.8,16.87,438.9
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 08:55,2.128,11.5,160,16.88,452.2
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 09:00,1.832,21.92,169.9,17.12,463.8
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 09:05,1.671,18.57,173,17.56,475.3
SF15,"Warnerville Switchyard, Oakdale","Warnerville",5,2016-02-3? 09:10,1.994,19.94,196.2,18.06,487.7
